month,salary,region_name
2023-01-01,64582.0,Архангельская область
2023-02-01,65176.0,Архангельская область
2023-03-01,67450.0,Архангельская область
2023-04-01,68523.0,Архангельская область
2023-05-01,74562.0,Архангельская область
2023-06-01,79849.0,Архангельская область
2023-07-01,68205.0,Архангельская область
2023-08-01,65072.0,Архангельская область
2023-09-01,69814.0,Архангельская область
2023-10-01,70809.0,Архангельская область
2023-11-01,72197.0,Архангельская область
2023-12-01,94289.3,Архангельская область
2024-01-01,72508.5,Архангельская область
2024-02-01,73175.6,Архангельская область
2024-03-01,75729.4,Архангельская область
2024-04-01,76933.5,Архангельская область
2024-05-01,83711.3,Архангельская область
2024-06-01,89646.4,Архангельская область
2024-07-01,76576.0,Архангельская область
2024-08-01,73061.2,Архангельская область
2024-09-01,78387.4,Архангельская область
2024-10-01,79508.3,Архангельская область
2024-11-01,81066.7,Архангельская область
2022-01-01,45365.0,Вологодская область
2022-02-01,56823.0,Вологодская область
2022-03-01,54200.0,Вологодская область
2022-04-01,50147.0,Вологодская область
2022-05-01,52557.0,Вологодская область
2022-06-01,55126.0,Вологодская область
2022-07-01,51407.0,Вологодская область
2022-08-01,50376.0,Вологодская область
2022-09-01,49502.0,Вологодская область
2022-10-01,52020.0,Вологодская область
2022-11-01,52427.0,Вологодская область
2022-12-01,66914.0,Вологодская область
2023-01-01,52866.0,Вологодская область
2023-02-01,57629.0,Вологодская область
2023-03-01,57654.0,Вологодская область
2023-04-01,54909.0,Вологодская область
2023-05-01,60240.0,Вологодская область
2023-06-01,62829.0,Вологодская область
2023-07-01,56833.0,Вологодская область
2023-08-01,57070.0,Вологодская область
2023-09-01,56903.0,Вологодская область
2023-10-01,58279.0,Вологодская область
2023-11-01,58660.0,Вологодская область
2023-12-01,74867.8,Вологодская область
2024-01-01,59153.0,Вологодская область
2024-02-01,64482.7,Вологодская область
2024-03-01,64508.5,Вологодская область
2024-04-01,61437.9,Вологодская область
2024-05-01,67403.5,Вологодская область
2024-06-01,70301.9,Вологодская область
2024-07-01,63595.1,Вологодская область
2024-08-01,63862.2,Вологодская область
2024-09-01,63677.0,Вологодская область
2024-10-01,65218.0,Вологодская область
2024-11-01,65641.9,Вологодская область
2022-01-01,40948.0,Калининградская область
2022-02-01,42588.0,Калининградская область
2022-03-01,47092.0,Калининградская область
2022-04-01,46424.0,Калининградская область
2022-05-01,45276.0,Калининградская область
2022-06-01,47593.0,Калининградская область
2022-07-01,46440.0,Калининградская область
2022-08-01,44372.0,Калининградская область
2022-09-01,44557.0,Калининградская область
2022-10-01,47013.0,Калининградская область
2022-11-01,47308.0,Калининградская область
2022-12-01,63505.0,Калининградская область
2023-01-01,46930.0,Калининградская область
2023-02-01,46954.0,Калининградская область
2023-03-01,50193.0,Калининградская область
2023-04-01,52403.0,Калининградская область
2023-05-01,53499.0,Калининградская область
2023-06-01,56539.0,Калининградская область
2023-07-01,54795.0,Калининградская область
2023-08-01,52201.0,Калининградская область
2023-09-01,52348.0,Калининградская область
2023-10-01,56501.0,Калининградская область
2023-11-01,55134.0,Калининградская область
2023-12-01,74011.9,Калининградская область
2024-01-01,54694.8,Калининградская область
2024-02-01,54722.1,Калининградская область
2024-03-01,58497.9,Калининградская область
2024-04-01,61071.8,Калининградская область
2024-05-01,62348.2,Калининградская область
2024-06-01,65889.6,Калининградская область
2024-07-01,63860.2,Калининградская область
2024-08-01,60839.6,Калининградская область
2024-09-01,61010.0,Калининградская область
2024-10-01,65848.1,Калининградская область
2024-11-01,64254.6,Калининградская область
2022-01-01,53088.0,Ленинградская область
2022-02-01,52340.0,Ленинградская область
2022-03-01,59391.0,Ленинградская область
2022-04-01,58561.0,Ленинградская область
2022-05-01,56724.0,Ленинградская область
2022-06-01,60094.0,Ленинградская область
2022-07-01,58650.0,Ленинградская область
2022-08-01,56918.0,Ленинградская область
2022-09-01,56586.0,Ленинградская область
2022-10-01,58474.0,Ленинградская область
2022-11-01,57559.0,Ленинградская область
2022-12-01,75691.0,Ленинградская область
2023-01-01,58903.0,Ленинградская область
2023-02-01,60088.0,Ленинградская область
2023-03-01,63894.0,Ленинградская область
2023-04-01,65274.0,Ленинградская область
2023-05-01,68727.0,Ленинградская область
2023-06-01,68792.0,Ленинградская область
2023-07-01,66135.0,Ленинградская область
2023-08-01,66744.0,Ленинградская область
2023-09-01,64973.0,Ленинградская область
2023-10-01,67860.0,Ленинградская область
2023-11-01,67344.0,Ленинградская область
2023-12-01,88557.4,Ленинградская область
2024-01-01,68915.4,Ленинградская область
2024-02-01,70300.6,Ленинградская область
2024-03-01,74750.6,Ленинградская область
2024-04-01,76365.2,Ленинградская область
2024-05-01,80404.9,Ленинградская область
2024-06-01,80477.3,Ленинградская область
2024-07-01,77370.9,Ленинградская область
2024-08-01,78082.7,Ленинградская область
2024-09-01,76013.5,Ленинградская область
2024-10-01,79388.5,Ленинградская область
2024-11-01,78785.1,Ленинградская область
2022-01-01,75568.0,Мурманская область
2022-02-01,75864.0,Мурманская область
2022-03-01,90937.0,Мурманская область
2022-04-01,83081.0,Мурманская область
2022-05-01,91481.0,Мурманская область
2022-06-01,94709.0,Мурманская область
2022-07-01,83564.0,Мурманская область
2022-08-01,76537.0,Мурманская область
2022-09-01,79308.0,Мурманская область
2022-10-01,83102.0,Мурманская область
2022-11-01,82737.0,Мурманская область
2022-12-01,125336.0,Мурманская область
2023-01-01,88374.0,Мурманская область
2023-02-01,86174.0,Мурманская область
2023-03-01,90776.0,Мурманская область
2023-04-01,96193.0,Мурманская область
2023-05-01,104986.0,Мурманская область
2023-06-01,102746.0,Мурманская область
2023-07-01,97554.0,Мурманская область
2023-08-01,89637.0,Мурманская область
2023-09-01,91026.0,Мурманская область
2023-10-01,97523.0,Мурманская область
2023-11-01,96562.0,Мурманская область
2023-12-01,146281.8,Мурманская область
2024-01-01,103143.3,Мурманская область
2024-02-01,100575.0,Мурманская область
2024-03-01,105945.7,Мурманская область
2024-04-01,112270.7,Мурманская область
2024-05-01,122532.2,Мурманская область
2024-06-01,119922.3,Мурманская область
2024-07-01,113866.2,Мурманская область
2024-08-01,104620.3,Мурманская область
2024-09-01,106241.9,Мурманская область
2024-10-01,113827.6,Мурманская область
2024-11-01,112700.7,Мурманская область
2022-01-01,43794.0,Новгородская область
2022-02-01,40966.0,Новгородская область
2022-03-01,44486.0,Новгородская область
2022-04-01,44668.0,Новгородская область
2022-05-01,45026.0,Новгородская область
2022-06-01,47406.0,Новгородская область
2022-07-01,47026.0,Новгородская область
2022-08-01,45949.0,Новгородская область
2022-09-01,46173.0,Новгородская область
2022-10-01,46834.0,Новгородская область
2022-11-01,47762.0,Новгородская область
2022-12-01,63732.0,Новгородская область
2023-01-01,50869.0,Новгородская область
2023-02-01,47214.0,Новгородская область
2023-03-01,50117.0,Новгородская область
2023-04-01,49923.0,Новгородская область
2023-05-01,53526.0,Новгородская область
2023-06-01,56605.0,Новгородская область
2023-07-01,53804.0,Новгородская область
2023-08-01,52961.0,Новгородская область
2023-09-01,54712.0,Новгородская область
2023-10-01,53847.0,Новгородская область
2023-11-01,54623.0,Новгородская область
2023-12-01,72888.9,Новгородская область
2024-01-01,58179.9,Новгородская область
2024-02-01,53996.8,Новгородская область
2024-03-01,57317.6,Новгородская область
2024-04-01,57094.1,Новгородская область
2024-05-01,61216.3,Новгородская область
2024-06-01,64736.2,Новгородская область
2024-07-01,61531.8,Новгородская область
2024-08-01,60565.8,Новгородская область
2024-09-01,62570.5,Новгородская область
2024-10-01,61581.9,Новгородская область
2024-11-01,62468.7,Новгородская область
2022-01-01,34764.0,Псковская область
2022-02-01,34479.0,Псковская область
2022-03-01,37211.0,Псковская область
2022-04-01,38296.0,Псковская область
2022-05-01,38302.0,Псковская область
2022-06-01,42097.0,Псковская область
2022-07-01,37676.0,Псковская область
2022-08-01,37439.0,Псковская область
2022-09-01,38070.0,Псковская область
2022-10-01,38714.0,Псковская область
2022-11-01,39411.0,Псковская область
2022-12-01,48431.0,Псковская область
2023-01-01,39378.0,Псковская область
2023-02-01,39669.0,Псковская область
2023-03-01,41639.0,Псковская область
2023-04-01,41963.0,Псковская область
2023-05-01,45013.0,Псковская область
2023-06-01,47576.0,Псковская область
2023-07-01,43103.0,Псковская область
2023-08-01,42707.0,Псковская область
2023-09-01,43828.0,Псковская область
2023-10-01,45647.0,Псковская область
2023-11-01,46158.0,Псковская область
2023-12-01,56723.6,Псковская область
2024-01-01,46122.0,Псковская область
2024-02-01,46463.3,Псковская область
2024-03-01,48772.5,Псковская область
2024-04-01,49152.9,Псковская область
2024-05-01,52726.3,Псковская область
2024-06-01,55726.4,Псковская область
2024-07-01,50488.1,Псковская область
2024-08-01,50023.6,Псковская область
2024-09-01,51334.2,Псковская область
2024-10-01,53464.6,Псковская область
2024-11-01,54063.4,Псковская область
2022-01-01,73522.0,Санкт-Петербург
2022-02-01,79363.0,Санкт-Петербург
2022-03-01,89679.0,Санкт-Петербург
2022-04-01,82047.0,Санкт-Петербург
2022-05-01,80698.0,Санкт-Петербург
2022-06-01,88482.0,Санкт-Петербург
2022-07-01,80900.0,Санкт-Петербург
2022-08-01,77359.0,Санкт-Петербург
2022-09-01,80770.0,Санкт-Петербург
2022-10-01,80747.0,Санкт-Петербург
2022-11-01,82449.0,Санкт-Петербург
2022-12-01,117550.0,Санкт-Петербург
2023-01-01,80112.0,Санкт-Петербург
2023-02-01,90108.0,Санкт-Петербург
2023-03-01,91936.0,Санкт-Петербург
2023-04-01,92316.0,Санкт-Петербург
2023-05-01,93366.0,Санкт-Петербург
2023-06-01,101155.0,Санкт-Петербург
2023-07-01,91587.0,Санкт-Петербург
2023-08-01,88163.0,Санкт-Петербург
2023-09-01,90926.0,Санкт-Петербург
2023-10-01,95090.0,Санкт-Петербург
2023-11-01,93054.0,Санкт-Петербург
2023-12-01,132667.1,Санкт-Петербург
2024-01-01,90412.6,Санкт-Петербург
2024-02-01,101696.1,Санкт-Петербург
2024-03-01,103760.5,Санкт-Петербург
2024-04-01,104185.9,Санкт-Петербург
2024-05-01,105373.6,Санкт-Петербург
2024-06-01,114161.8,Санкт-Петербург
2024-07-01,103362.1,Санкт-Петербург
2024-08-01,99496.4,Санкт-Петербург
2024-09-01,102610.6,Санкт-Петербург
2024-10-01,107310.2,Санкт-Петербург
2024-11-01,105013.8,Санкт-Петербург
2022-01-01,36351.0,Республика Адыгея
2022-02-01,35391.0,Республика Адыгея
2022-03-01,37786.0,Республика Адыгея
2022-04-01,37461.0,Республика Адыгея
2022-05-01,39591.0,Республика Адыгея
2022-06-01,42515.0,Республика Адыгея
2022-07-01,38435.0,Республика Адыгея
2022-08-01,38622.0,Республика Адыгея
2022-09-01,39865.0,Республика Адыгея
2022-10-01,40499.0,Республика Адыгея
2022-11-01,42037.0,Республика Адыгея
2022-12-01,52421.0,Республика Адыгея
2023-01-01,41387.0,Республика Адыгея
2023-02-01,40563.0,Республика Адыгея
2023-03-01,42198.0,Республика Адыгея
2023-04-01,42330.0,Республика Адыгея
2023-05-01,45511.0,Республика Адыгея
2023-06-01,48668.0,Республика Адыгея
2023-07-01,43512.0,Республика Адыгея
2023-08-01,44737.0,Республика Адыгея
2023-09-01,46369.0,Республика Адыгея
2023-10-01,47134.0,Республика Адыгея
2023-11-01,48037.0,Республика Адыгея
2023-12-01,59902.1,Республика Адыгея
2024-01-01,47292.7,Республика Адыгея
2024-02-01,46351.6,Республика Адыгея
2024-03-01,48219.6,Республика Адыгея
2024-04-01,48369.1,Республика Адыгея
2024-05-01,52001.6,Республика Адыгея
2024-06-01,55610.5,Республика Адыгея
2024-07-01,49721.3,Республика Адыгея
2024-08-01,51123.4,Республика Адыгея
2024-09-01,52989.4,Республика Адыгея
2024-10-01,53863.7,Республика Адыгея
2024-11-01,54897.9,Республика Адыгея
2022-01-01,32119.0,Республика Калмыкия
2022-02-01,31429.0,Республика Калмыкия
2022-03-01,33583.0,Республика Калмыкия
2022-04-01,34147.0,Республика Калмыкия
2022-05-01,37690.0,Республика Калмыкия
2022-06-01,40859.0,Республика Калмыкия
2022-07-01,32293.0,Республика Калмыкия
2022-08-01,34480.0,Республика Калмыкия
2022-09-01,35162.0,Республика Калмыкия
2022-10-01,36182.0,Республика Калмыкия
2022-11-01,36219.0,Республика Калмыкия
2022-12-01,47486.0,Республика Калмыкия
2023-01-01,37301.0,Республика Калмыкия
2023-02-01,36711.0,Республика Калмыкия
2023-03-01,38818.0,Республика Калмыкия
2023-04-01,38200.0,Республика Калмыкия
2023-05-01,42139.0,Республика Калмыкия
2023-06-01,45240.0,Республика Калмыкия
2023-07-01,36560.0,Республика Калмыкия
2023-08-01,37844.0,Республика Калмыкия
2023-09-01,38536.0,Республика Калмыкия
2023-10-01,39857.0,Республика Калмыкия
2023-11-01,40721.0,Республика Калмыкия
2023-12-01,53389.3,Республика Калмыкия
2024-01-01,41937.3,Республика Калмыкия
2024-02-01,41274.7,Республика Калмыкия
2024-03-01,43643.9,Республика Калмыкия
2024-04-01,42950.0,Республика Калмыкия
2024-05-01,47378.1,Республика Калмыкия
2024-06-01,50865.1,Республика Калмыкия
2024-07-01,41104.1,Республика Калмыкия
2024-08-01,42546.9,Республика Калмыкия
2024-09-01,43325.5,Республика Калмыкия
2024-10-01,44811.6,Республика Калмыкия
2024-11-01,45784.0,Республика Калмыкия
2022-01-01,37549.0,Республика Крым
2022-02-01,35501.0,Республика Крым
2022-03-01,38896.0,Республика Крым
2022-04-01,39619.0,Республика Крым
2022-05-01,40540.0,Республика Крым
2022-06-01,45374.0,Республика Крым
2022-07-01,40505.0,Республика Крым
2022-08-01,39593.0,Республика Крым
2022-09-01,41416.0,Республика Крым
2022-10-01,42016.0,Республика Крым
2022-11-01,41786.0,Республика Крым
2022-12-01,54370.0,Республика Крым
2023-01-01,41625.0,Республика Крым
2023-02-01,41240.0,Республика Крым
2023-03-01,44496.0,Республика Крым
2023-04-01,44047.0,Республика Крым
2023-05-01,45564.0,Республика Крым
2023-06-01,50707.0,Республика Крым
2023-07-01,45173.0,Республика Крым
2023-08-01,43778.0,Республика Крым
2023-09-01,45166.0,Республика Крым
2023-10-01,46909.0,Республика Крым
2023-11-01,47433.0,Республика Крым
2023-12-01,61719.8,Республика Крым
2024-01-01,47252.7,Республика Крым
2024-02-01,46818.0,Республика Крым
2024-03-01,50516.6,Республика Крым
2024-04-01,50006.4,Республика Крым
2024-05-01,51726.6,Республика Крым
2024-06-01,57566.5,Республика Крым
2024-07-01,51286.0,Республика Крым
2024-08-01,49701.3,Республика Крым
2024-09-01,51276.8,Республика Крым
2024-10-01,53256.1,Республика Крым
2024-11-01,53852.6,Республика Крым
2022-01-01,41100.0,Краснодарский край
2022-02-01,42125.0,Краснодарский край
2022-03-01,46892.0,Краснодарский край
2022-04-01,47915.0,Краснодарский край
2022-05-01,46861.0,Краснодарский край
2022-06-01,49191.0,Краснодарский край
2022-07-01,47440.0,Краснодарский край
2022-08-01,47232.0,Краснодарский край
2022-09-01,48236.0,Краснодарский край
2022-10-01,48531.0,Краснодарский край
2022-11-01,48751.0,Краснодарский край
2022-12-01,64391.0,Краснодарский край
2023-01-01,48585.0,Краснодарский край
2023-02-01,50678.0,Краснодарский край
2023-03-01,52481.0,Краснодарский край
2023-04-01,52350.0,Краснодарский край
2023-05-01,55685.0,Краснодарский край
2023-06-01,56285.0,Краснодарский край
2023-07-01,54820.0,Краснодарский край
2023-08-01,55313.0,Краснодарский край
2023-09-01,55125.0,Краснодарский край
2023-10-01,56533.0,Краснодарский край
2023-11-01,56320.0,Краснодарский край
2023-12-01,74387.5,Краснодарский край
2024-01-01,56125.4,Краснодарский край
2024-02-01,58544.4,Краснодарский край
2024-03-01,60628.6,Краснодарский край
2024-04-01,60477.0,Краснодарский край
2024-05-01,64329.4,Краснодарский край
2024-06-01,65024.2,Краснодарский край
2024-07-01,63333.6,Краснодарский край
2024-08-01,63903.6,Краснодарский край
2024-09-01,63686.3,Краснодарский край
2024-10-01,65310.3,Краснодарский край
2024-11-01,65062.1,Краснодарский край
2022-01-01,40110.0,Астраханская область
2022-02-01,40764.0,Астраханская область
2022-03-01,42884.0,Астраханская область
2022-04-01,42997.0,Астраханская область
2022-05-01,49018.0,Астраханская область
2022-06-01,49338.0,Астраханская область
2022-07-01,45117.0,Астраханская область
2022-08-01,47210.0,Астраханская область
2022-09-01,44632.0,Астраханская область
2022-10-01,45081.0,Астраханская область
2022-11-01,45946.0,Астраханская область
2022-12-01,66338.0,Астраханская область
2023-01-01,46151.0,Астраханская область
2023-02-01,46493.0,Астраханская область
2023-03-01,49809.0,Астраханская область
2023-04-01,50752.0,Астраханская область
2023-05-01,54862.0,Астраханская область
2023-06-01,56386.0,Астраханская область
2023-07-01,51580.0,Астраханская область
2023-08-01,52335.0,Астраханская область
2023-09-01,49866.0,Астраханская область
2023-10-01,50482.0,Астраханская область
2023-11-01,51176.0,Астраханская область
2023-12-01,73887.9,Астраханская область
2024-01-01,51403.8,Астраханская область
2024-02-01,51784.2,Астраханская область
2024-03-01,55476.4,Астраханская область
2024-04-01,56524.9,Астраханская область
2024-05-01,61103.4,Астраханская область
2024-06-01,62802.1,Астраханская область
2024-07-01,57451.4,Астраханская область
2024-08-01,58290.2,Астраханская область
2024-09-01,55538.9,Астраханская область
2024-10-01,56227.6,Астраханская область
2024-11-01,56997.9,Астраханская область
2022-01-01,38308.0,Волгоградская область
2022-02-01,37158.0,Волгоградская область
2022-03-01,41524.0,Волгоградская область
2022-04-01,41232.0,Волгоградская область
2022-05-01,41263.0,Волгоградская область
2022-06-01,44264.0,Волгоградская область
2022-07-01,42015.0,Волгоградская область
2022-08-01,40893.0,Волгоградская область
2022-09-01,41152.0,Волгоградская область
2022-10-01,42292.0,Волгоградская область
2022-11-01,42229.0,Волгоградская область
2022-12-01,59041.0,Волгоградская область
2023-01-01,44938.0,Волгоградская область
2023-02-01,43234.0,Волгоградская область
2023-03-01,46588.0,Волгоградская область
2023-04-01,46787.0,Волгоградская область
2023-05-01,48909.0,Волгоградская область
2023-06-01,51451.0,Волгоградская область
2023-07-01,48463.0,Волгоградская область
2023-08-01,48333.0,Волгоградская область
2023-09-01,48051.0,Волгоградская область
2023-10-01,49055.0,Волгоградская область
2023-11-01,49431.0,Волгоградская область
2023-12-01,69109.5,Волгоградская область
2024-01-01,52599.2,Волгоградская область
2024-02-01,50605.7,Волгоградская область
2024-03-01,54532.7,Волгоградская область
2024-04-01,54767.2,Волгоградская область
2024-05-01,57253.6,Волгоградская область
2024-06-01,60230.8,Волгоградская область
2024-07-01,56731.4,Волгоградская область
2024-08-01,56578.2,Волгоградская область
2024-09-01,56250.0,Волгоградская область
2024-10-01,57425.6,Волгоградская область
2024-11-01,57867.8,Волгоградская область
2022-01-01,39079.0,Ростовская область
2022-02-01,38718.0,Ростовская область
2022-03-01,42751.0,Ростовская область
2022-04-01,43313.0,Ростовская область
2022-05-01,42797.0,Ростовская область
2022-06-01,45790.0,Ростовская область
2022-07-01,44132.0,Ростовская область
2022-08-01,43327.0,Ростовская область
2022-09-01,44733.0,Ростовская область
2022-10-01,46126.0,Ростовская область
2022-11-01,46134.0,Ростовская область
2022-12-01,59077.0,Ростовская область
2023-01-01,45471.0,Ростовская область
2023-02-01,45271.0,Ростовская область
2023-03-01,50022.0,Ростовская область
2023-04-01,49551.0,Ростовская область
2023-05-01,51115.0,Ростовская область
2023-06-01,55751.0,Ростовская область
2023-07-01,51427.0,Ростовская область
2023-08-01,50895.0,Ростовская область
2023-09-01,51454.0,Ростовская область
2023-10-01,53087.0,Ростовская область
2023-11-01,53016.0,Ростовская область
2023-12-01,67892.3,Ростовская область
2024-01-01,52256.7,Ростовская область
2024-02-01,52026.8,Ростовская область
2024-03-01,57484.4,Ростовская область
2024-04-01,56944.0,Ростовская область
2024-05-01,58743.4,Ростовская область
2024-06-01,64071.4,Ростовская область
2024-07-01,59099.5,Ростовская область
2024-08-01,58490.8,Ростовская область
2024-09-01,59134.2,Ростовская область
2024-10-01,61008.8,Ростовская область
2024-11-01,60929.5,Ростовская область
2022-01-01,38442.0,Севастополь
2022-02-01,37801.0,Севастополь
2022-03-01,40983.0,Севастополь
2022-04-01,39502.0,Севастополь
2022-05-01,40737.0,Севастополь
2022-06-01,45286.0,Севастополь
2022-07-01,39434.0,Севастополь
2022-08-01,39006.0,Севастополь
2022-09-01,42641.0,Севастополь
2022-10-01,42574.0,Севастополь
2022-11-01,42207.0,Севастополь
2022-12-01,59470.0,Севастополь
2023-01-01,42560.0,Севастополь
2023-02-01,43112.0,Севастополь
2023-03-01,45724.0,Севастополь
2023-04-01,45099.0,Севастополь
2023-05-01,45846.0,Севастополь
2023-06-01,53057.0,Севастополь
2023-07-01,45600.0,Севастополь
2023-08-01,44624.0,Севастополь
2023-09-01,46045.0,Севастополь
2023-10-01,46371.0,Севастополь
2023-11-01,47699.0,Севастополь
2023-12-01,67207.9,Севастополь
2024-01-01,48100.7,Севастополь
2024-02-01,48726.0,Севастополь
2024-03-01,51678.8,Севастополь
2024-04-01,50970.8,Севастополь
2024-05-01,51816.9,Севастополь
2024-06-01,59967.7,Севастополь
2024-07-01,51542.2,Севастополь
2024-08-01,50439.2,Севастополь
2024-09-01,52043.2,Севастополь
2024-10-01,52412.7,Севастополь
2024-11-01,53911.7,Севастополь
2022-01-01,31169.0,Республика Дагестан
2022-02-01,31817.0,Республика Дагестан
2022-03-01,33081.0,Республика Дагестан
2022-04-01,34085.0,Республика Дагестан
2022-05-01,34667.0,Республика Дагестан
2022-06-01,40103.0,Республика Дагестан
2022-07-01,32831.0,Республика Дагестан
2022-08-01,31230.0,Республика Дагестан
2022-09-01,34131.0,Республика Дагестан
2022-10-01,35093.0,Республика Дагестан
2022-11-01,35157.0,Республика Дагестан
2022-12-01,50068.0,Республика Дагестан
2023-01-01,35202.0,Республика Дагестан
2023-02-01,35522.0,Республика Дагестан
2023-03-01,36765.0,Республика Дагестан
2023-04-01,36910.0,Республика Дагестан
2023-05-01,38913.0,Республика Дагестан
2023-06-01,44516.0,Республика Дагестан
2023-07-01,35129.0,Республика Дагестан
2023-08-01,34470.0,Республика Дагестан
2023-09-01,36637.0,Республика Дагестан
2023-10-01,37387.0,Республика Дагестан
2023-11-01,37949.0,Республика Дагестан
2023-12-01,54043.2,Республика Дагестан
2024-01-01,37997.8,Республика Дагестан
2024-02-01,38343.6,Республика Дагестан
2024-03-01,39685.6,Республика Дагестан
2024-04-01,39840.4,Республика Дагестан
2024-05-01,42003.7,Республика Дагестан
2024-06-01,48052.2,Республика Дагестан
2024-07-01,37918.0,Республика Дагестан
2024-08-01,37205.1,Республика Дагестан
2024-09-01,39545.3,Республика Дагестан
2024-10-01,40356.0,Республика Дагестан
2024-11-01,40961.3,Республика Дагестан
2022-01-01,31148.0,Республика Ингушетия
2022-02-01,31349.0,Республика Ингушетия
2022-03-01,31350.0,Республика Ингушетия
2022-04-01,32509.0,Республика Ингушетия
2022-05-01,37138.0,Республика Ингушетия
2022-06-01,34809.0,Республика Ингушетия
2022-07-01,28212.0,Республика Ингушетия
2022-08-01,29962.0,Республика Ингушетия
2022-09-01,31100.0,Республика Ингушетия
2022-10-01,32179.0,Республика Ингушетия
2022-11-01,31871.0,Республика Ингушетия
2022-12-01,41357.0,Республика Ингушетия
2023-01-01,33090.0,Республика Ингушетия
2023-02-01,33819.0,Республика Ингушетия
2023-03-01,34765.0,Республика Ингушетия
2023-04-01,35484.0,Республика Ингушетия
2023-05-01,40829.0,Республика Ингушетия
2023-06-01,39474.0,Республика Ингушетия
2023-07-01,30563.0,Республика Ингушетия
2023-08-01,32163.0,Республика Ингушетия
2023-09-01,33754.0,Республика Ингушетия
2023-10-01,34713.0,Республика Ингушетия
2023-11-01,35073.0,Республика Ингушетия
2023-12-01,45510.7,Республика Ингушетия
2024-01-01,36413.1,Республика Ингушетия
2024-02-01,37214.2,Республика Ингушетия
2024-03-01,38256.2,Республика Ингушетия
2024-04-01,39048.1,Республика Ингушетия
2024-05-01,44928.7,Республика Ингушетия
2024-06-01,43437.1,Республика Ингушетия
2024-07-01,33633.3,Республика Ингушетия
2024-08-01,35395.7,Республика Ингушетия
2024-09-01,37147.8,Республика Ингушетия
2024-10-01,38202.8,Республика Ингушетия
2024-11-01,38600.1,Республика Ингушетия
2022-01-01,31662.0,Республика Кабардино-Балкария
2022-02-01,31398.0,Республика Кабардино-Балкария
2022-03-01,32073.0,Республика Кабардино-Балкария
2022-04-01,33520.0,Республика Кабардино-Балкария
2022-05-01,34835.0,Республика Кабардино-Балкария
2022-06-01,39124.0,Республика Кабардино-Балкария
2022-07-01,30875.0,Республика Кабардино-Балкария
2022-08-01,31760.0,Республика Кабардино-Балкария
2022-09-01,32932.0,Республика Кабардино-Балкария
2022-10-01,34231.0,Республика Кабардино-Балкария
2022-11-01,34905.0,Республика Кабардино-Балкария
2022-12-01,47622.0,Республика Кабардино-Балкария
